inpNum,repNum,Vf_IQR,Vf_Mdn,nFC,nMRC,FCp,MRCp,av_FCa,av_MRCa,max_FC,max_MRC,Stiffness,Strength
728,9,0.175751296025481,0.719087897250161,0.0166666666666667,0.0305555555555556,0.441666070592,0.267730407280101,805.13566098033,266.214244137061,1764.43498298116,2206.79601616192,16533.5818399138,55.5528349821103
729,38,0.199425248036823,0.697061201138009,0.00763358778625954,0.0101781170483461,0.326989152176541,0.305263213994682,1311.96434588993,918.595732167968,3513.98521649683,3107.19351911686,15290.8141265779,55.0294852343445
730,2,0.219536452751956,0.688767081584093,0.00826446280991736,0.0110192837465565,0.331504581002568,0.43318645520252,1378.302523322,1350.80030222099,3965.43388184398,5282.86458723208,13783.7068478704,46.3132550088446
731,34,0.261539357884257,0.59421495044897,0.00318471337579618,0.0254777070063694,0.0975121477595865,0.536992119898544,1176.63217308848,809.953194915525,1176.63217308848,4599.09681171741,12607.4444343819,52.9512666244039
732,23,0.218524816761117,0.710070626683832,0.0127226463104326,0.0127226463104326,0.371204009951957,0.409543785857081,946.359551863441,1044.10422102478,3301.47744981161,2585.59493124332,14921.0243920529,48.3441190302514
733,18,0.199518156952254,0.710735352707836,0.0103896103896104,0.012987012987013,0.373668085115938,0.404399753629306,1182.3920075331,1023.7085918457,4130.11569361653,3681.34535894297,15082.3561840645,56.0991678387535
734,42,0.32097102197771,0.518546894122494,0.0078740157480315,0.0078740157480315,0.0104015705177692,0.641250514682378,66.5863372581525,4105.00731256517,68.0059849070017,8099.51436952013,11323.8459144303,50.2709743721339
735,23,0.347049953227226,0.534514910687905,0.0158102766798419,0.00790513833992095,0.0363164118202115,0.666510481368524,114.148943905135,4189.92206204565,259.395066577615,8342.3392184666,11050.3749217184,54.36222582559
736,21,0.196359371937296,0.700168520008545,0.0138121546961326,0.00828729281767956,0.352059419328131,0.328514040064301,774.996358501342,1205.2756380929,3611.823177324,3162.86693105183,15763.0470218375,52.963837993374
737,30,0.227644962345145,0.697485746276428,0.0114613180515759,0.00573065902578797,0.309922520500053,0.454623927781168,941.404553212888,2761.88406652201,2890.13029351385,5185.9099114097,14296.3987066634,44.6047639647898
738,50,0.20681685297667,0.685303419800752,0.0222841225626741,0.011142061281337,0.284495901523577,0.377541200834811,402.479384802863,1068.22312332774,2008.88636846995,3663.66936170311,15144.2041223428,52.7018303457531
739,38,0.265772475308058,0.605567065349461,0.0191082802547771,0.0222929936305732,0.0772507263372214,0.53467925036905,162.828419650998,965.993440014235,444.282990226172,5554.63261382899,12488.3707289396,49.4539480866007
740,23,0.190059229003909,0.715032773178027,0.00759493670886076,0.020253164556962,0.360353716678568,0.336737686916023,1504.44370121011,527.193353981095,2500.97771735942,2695.85488354435,15775.5883006687,53.0059766902468
741,34,0.269134132693646,0.628333856115997,0.0194174757281553,0.00970873786407767,0.182323443802567,0.521250898474269,363.431996022082,2078.0570014457,995.10454045838,2868.17281688201,13220.9770161413,50.7685517419825
742,36,0.192846182699591,0.692439475370448,0.00833333333333333,0.0111111111111111,0.35345294709773,0.325819688062802,1395.71082258872,964.944701782322,2639.05250125111,3469.41543287157,14962.4681602563,53.8556559184478
743,31,0.235860570506488,0.6701569126606,0.0115942028985507,0.0231884057971014,0.253796658373664,0.441463209824888,741.310448410647,644.731282376195,2612.16247373481,4502.63596712504,14184.1507810825,52.7650409056267
744,14,0.199766666795552,0.683912457538505,0.0110803324099723,0.00831024930747922,0.294164929938651,0.386786605480509,845.883897391457,1482.9620076098,2920.83901304705,4252.80085745769,14648.6101155795,49.219329988347
745,48,0.315858298496695,0.588313643289671,0.020979020979021,0.020979020979021,0.0647595300804093,0.582568801254826,136.593499405256,1228.77839151885,282.623083545834,6901.31313743476,11697.0743445427,47.7170192494039
746,42,0.200684710483439,0.690394143332891,0.0115942028985507,0.0173913043478261,0.326038065504719,0.336673789698321,897.463305128073,617.826370641531,3318.99428627053,1470.57451698902,15387.4727460978,51.7019084268884
747,4,0.229435890269655,0.672124517320785,0.0115273775216138,0.0230547550432277,0.23666790774352,0.446618290068799,709.034496515173,669.012916564455,1808.42732012098,1778.11526611075,14404.6161559211,43.2138484677632
749,35,0.221400078535102,0.706085778213991,0.00831024930747922,0.0166204986149584,0.395240363650894,0.421091716086308,1521.03341437998,810.259565558459,4174.25841982649,4225.86331913404,15068.9343313567,48.8233472335958
750,17,0.238993868267986,0.662796185316628,0.00943396226415094,0.0157232704402516,0.263981161943289,0.437452472765324,990.976340940001,985.309059794047,1427.19044814709,3553.92120701862,14311.9079567638,49.8054396895382
751,37,0.264588049632099,0.593055188732519,0.0157232704402516,0.0251572327044025,0.0458804011021074,0.517282362636967,112.288969597188,791.257025004462,170.08564178355,4669.99252412158,12981.4316351161,51.4064692750596
752,31,0.194515276784918,0.71027810784402,0.00757575757575758,0.0101010101010101,0.369619502650666,0.359282663500722,1545.11873286274,1126.43076823612,3640.20960383921,3689.5229912292,14786.4827413917,47.9082040821091
